,0,1,2
4590,0.05,0,0.1
4591,0.05,0,0.125
4592,0.05,0,0.15
4593,0.05,0,0.175
4594,0.05,0,0.2
4595,0.05,0,0.225
4596,0.05,0,0.25
4597,0.05,0,0.275
4598,0.05,0,0.3
4599,0.05,0.025,-0.2
4600,0.05,0.025,-0.175
4601,0.05,0.025,-0.15
4602,0.05,0.025,-0.125
4603,0.05,0.025,-0.1
4604,0.05,0.025,-0.075
4605,0.05,0.025,-0.05
4606,0.05,0.025,-0.025
4607,0.05,0.025,0
4608,0.05,0.025,0.025
4609,0.05,0.025,0.05
4610,0.05,0.025,0.075
4611,0.05,0.025,0.1
4612,0.05,0.025,0.125
4613,0.05,0.025,0.15
4614,0.05,0.025,0.175
4615,0.05,0.025,0.2
4616,0.05,0.025,0.225
4617,0.05,0.025,0.25
4618,0.05,0.025,0.275
4619,0.05,0.025,0.3
4620,0.05,0.05,-0.2
4621,0.05,0.05,-0.175
4622,0.05,0.05,-0.15
4623,0.05,0.05,-0.125
4624,0.05,0.05,-0.1
4625,0.05,0.05,-0.075
4626,0.05,0.05,-0.05
4627,0.05,0.05,-0.025
4628,0.05,0.05,0
4629,0.05,0.05,0.025
4630,0.05,0.05,0.05
4631,0.05,0.05,0.075
4632,0.05,0.05,0.1
4633,0.05,0.05,0.125
4634,0.05,0.05,0.15
4635,0.05,0.05,0.175
4636,0.05,0.05,0.2
4637,0.05,0.05,0.225
4638,0.05,0.05,0.25
4639,0.05,0.05,0.275
4640,0.05,0.05,0.3
4641,0.05,0.075,-0.2
4642,0.05,0.075,-0.175
4643,0.05,0.075,-0.15
4644,0.05,0.075,-0.125
4645,0.05,0.075,-0.1
4646,0.05,0.075,-0.075
4647,0.05,0.075,-0.05
4648,0.05,0.075,-0.025
4649,0.05,0.075,0
4650,0.05,0.075,0.025
4651,0.05,0.075,0.05
4652,0.05,0.075,0.075
4653,0.05,0.075,0.1
4654,0.05,0.075,0.125
4655,0.05,0.075,0.15
4656,0.05,0.075,0.175
4657,0.05,0.075,0.2
4658,0.05,0.075,0.225
4659,0.05,0.075,0.25
4660,0.05,0.075,0.275
4661,0.05,0.075,0.3
4662,0.05,0.1,-0.2
4663,0.05,0.1,-0.175
4664,0.05,0.1,-0.15
4665,0.05,0.1,-0.125
4666,0.05,0.1,-0.1
4667,0.05,0.1,-0.075
4668,0.05,0.1,-0.05
4669,0.05,0.1,-0.025
4670,0.05,0.1,0
4671,0.05,0.1,0.025
4672,0.05,0.1,0.05
4673,0.05,0.1,0.075
4674,0.05,0.1,0.1
4675,0.05,0.1,0.125
4676,0.05,0.1,0.15
4677,0.05,0.1,0.175
4678,0.05,0.1,0.2
4679,0.05,0.1,0.225
4680,0.05,0.1,0.25
4681,0.05,0.1,0.275
4682,0.05,0.1,0.3
4683,0.05,0.125,-0.2
4684,0.05,0.125,-0.175
4685,0.05,0.125,-0.15
4686,0.05,0.125,-0.125
4687,0.05,0.125,-0.1
4688,0.05,0.125,-0.075
4689,0.05,0.125,-0.05
4690,0.05,0.125,-0.025
4691,0.05,0.125,0
4692,0.05,0.125,0.025
4693,0.05,0.125,0.05
4694,0.05,0.125,0.075
4695,0.05,0.125,0.1
4696,0.05,0.125,0.125
4697,0.05,0.125,0.15
4698,0.05,0.125,0.175
4699,0.05,0.125,0.2
4700,0.05,0.125,0.225
4701,0.05,0.125,0.25
4702,0.05,0.125,0.275
4703,0.05,0.125,0.3
4704,0.05,0.15,-0.2
4705,0.05,0.15,-0.175
4706,0.05,0.15,-0.15
4707,0.05,0.15,-0.125
4708,0.05,0.15,-0.1
4709,0.05,0.15,-0.075
4710,0.05,0.15,-0.05
4711,0.05,0.15,-0.025
4712,0.05,0.15,0
4713,0.05,0.15,0.025
4714,0.05,0.15,0.05
4715,0.05,0.15,0.075
4716,0.05,0.15,0.1
4717,0.05,0.15,0.125
4718,0.05,0.15,0.15
4719,0.05,0.15,0.175
4720,0.05,0.15,0.2
4721,0.05,0.15,0.225
4722,0.05,0.15,0.25
4723,0.05,0.15,0.275
4724,0.05,0.15,0.3
4725,0.05,0.175,-0.2
4726,0.05,0.175,-0.175
4727,0.05,0.175,-0.15
4728,0.05,0.175,-0.125
4729,0.05,0.175,-0.1
4730,0.05,0.175,-0.075
4731,0.05,0.175,-0.05
4732,0.05,0.175,-0.025
4733,0.05,0.175,0
4734,0.05,0.175,0.025
4735,0.05,0.175,0.05
4736,0.05,0.175,0.075
4737,0.05,0.175,0.1
4738,0.05,0.175,0.125
4739,0.05,0.175,0.15
4740,0.05,0.175,0.175
4741,0.05,0.175,0.2
4742,0.05,0.175,0.225
4743,0.05,0.175,0.25
4744,0.05,0.175,0.275
4745,0.05,0.175,0.3
4746,0.05,0.2,-0.2
4747,0.05,0.2,-0.175
4748,0.05,0.2,-0.15
4749,0.05,0.2,-0.125
4750,0.05,0.2,-0.1
4751,0.05,0.2,-0.075
4752,0.05,0.2,-0.05
4753,0.05,0.2,-0.025
4754,0.05,0.2,0
4755,0.05,0.2,0.025
4756,0.05,0.2,0.05
4757,0.05,0.2,0.075
4758,0.05,0.2,0.1
4759,0.05,0.2,0.125
4760,0.05,0.2,0.15
4761,0.05,0.2,0.175
4762,0.05,0.2,0.2
4763,0.05,0.2,0.225
4764,0.05,0.2,0.25
4765,0.05,0.2,0.275
4766,0.05,0.2,0.3
4767,0.05,0.225,-0.2
4768,0.05,0.225,-0.175
4769,0.05,0.225,-0.15
4770,0.05,0.225,-0.125
4771,0.05,0.225,-0.1
4772,0.05,0.225,-0.075
4773,0.05,0.225,-0.05
4774,0.05,0.225,-0.025
4775,0.05,0.225,0
4776,0.05,0.225,0.025
4777,0.05,0.225,0.05
4778,0.05,0.225,0.075
4779,0.05,0.225,0.1
4780,0.05,0.225,0.125
4781,0.05,0.225,0.15
4782,0.05,0.225,0.175
4783,0.05,0.225,0.2
4784,0.05,0.225,0.225
4785,0.05,0.225,0.25
4786,0.05,0.225,0.275
4787,0.05,0.225,0.3
4788,0.05,0.25,-0.2
4789,0.05,0.25,-0.175
4790,0.05,0.25,-0.15
4791,0.05,0.25,-0.125
4792,0.05,0.25,-0.1
4793,0.05,0.25,-0.075
4794,0.05,0.25,-0.05
4795,0.05,0.25,-0.025
4796,0.05,0.25,0
4797,0.05,0.25,0.025
4798,0.05,0.25,0.05
4799,0.05,0.25,0.075
4800,0.05,0.25,0.1
4801,0.05,0.25,0.125
4802,0.05,0.25,0.15
4803,0.05,0.25,0.175
4804,0.05,0.25,0.2
4805,0.05,0.25,0.225
4806,0.05,0.25,0.25
4807,0.05,0.25,0.275
4808,0.05,0.25,0.3
4809,0.05,0.275,-0.2
4810,0.05,0.275,-0.175
4811,0.05,0.275,-0.15
4812,0.05,0.275,-0.125
4813,0.05,0.275,-0.1
4814,0.05,0.275,-0.075
4815,0.05,0.275,-0.05
4816,0.05,0.275,-0.025
4817,0.05,0.275,0
4818,0.05,0.275,0.025
4819,0.05,0.275,0.05
4820,0.05,0.275,0.075
4821,0.05,0.275,0.1
4822,0.05,0.275,0.125
4823,0.05,0.275,0.15
4824,0.05,0.275,0.175
4825,0.05,0.275,0.2
4826,0.05,0.275,0.225
4827,0.05,0.275,0.25
4828,0.05,0.275,0.275
4829,0.05,0.275,0.3
4830,0.05,0.3,-0.2
4831,0.05,0.3,-0.175
4832,0.05,0.3,-0.15
4833,0.05,0.3,-0.125
4834,0.05,0.3,-0.1
4835,0.05,0.3,-0.075
4836,0.05,0.3,-0.05
4837,0.05,0.3,-0.025
4838,0.05,0.3,0
4839,0.05,0.3,0.025
4840,0.05,0.3,0.05
4841,0.05,0.3,0.075
4842,0.05,0.3,0.1
4843,0.05,0.3,0.125
4844,0.05,0.3,0.15
4845,0.05,0.3,0.175
4846,0.05,0.3,0.2
4847,0.05,0.3,0.225
4848,0.05,0.3,0.25
4849,0.05,0.3,0.275
4850,0.05,0.3,0.3
4851,0.075,-0.2,-0.2
4852,0.075,-0.2,-0.175
4853,0.075,-0.2,-0.15
4854,0.075,-0.2,-0.125
4855,0.075,-0.2,-0.1
4856,0.075,-0.2,-0.075
4857,0.075,-0.2,-0.05
4858,0.075,-0.2,-0.025
4859,0.075,-0.2,0
4860,0.075,-0.2,0.025
4861,0.075,-0.2,0.05
4862,0.075,-0.2,0.075
4863,0.075,-0.2,0.1
4864,0.075,-0.2,0.125
4865,0.075,-0.2,0.15
4866,0.075,-0.2,0.175
4867,0.075,-0.2,0.2
4868,0.075,-0.2,0.225
4869,0.075,-0.2,0.25
4870,0.075,-0.2,0.275
4871,0.075,-0.2,0.3
4872,0.075,-0.175,-0.2
4873,0.075,-0.175,-0.175
4874,0.075,-0.175,-0.15
4875,0.075,-0.175,-0.125
4876,0.075,-0.175,-0.1
4877,0.075,-0.175,-0.075
4878,0.075,-0.175,-0.05
4879,0.075,-0.175,-0.025
4880,0.075,-0.175,0
4881,0.075,-0.175,0.025
4882,0.075,-0.175,0.05
4883,0.075,-0.175,0.075
4884,0.075,-0.175,0.1
4885,0.075,-0.175,0.125
4886,0.075,-0.175,0.15
4887,0.075,-0.175,0.175
4888,0.075,-0.175,0.2
4889,0.075,-0.175,0.225
4890,0.075,-0.175,0.25
4891,0.075,-0.175,0.275
4892,0.075,-0.175,0.3
4893,0.075,-0.15,-0.2
4894,0.075,-0.15,-0.175
4895,0.075,-0.15,-0.15
4896,0.075,-0.15,-0.125
4897,0.075,-0.15,-0.1
4898,0.075,-0.15,-0.075
4899,0.075,-0.15,-0.05
4900,0.075,-0.15,-0.025
4901,0.075,-0.15,0
4902,0.075,-0.15,0.025
4903,0.075,-0.15,0.05
4904,0.075,-0.15,0.075
4905,0.075,-0.15,0.1
4906,0.075,-0.15,0.125
4907,0.075,-0.15,0.15
4908,0.075,-0.15,0.175
4909,0.075,-0.15,0.2
4910,0.075,-0.15,0.225
4911,0.075,-0.15,0.25
4912,0.075,-0.15,0.275
4913,0.075,-0.15,0.3
4914,0.075,-0.125,-0.2
4915,0.075,-0.125,-0.175
4916,0.075,-0.125,-0.15
4917,0.075,-0.125,-0.125
4918,0.075,-0.125,-0.1
4919,0.075,-0.125,-0.075
4920,0.075,-0.125,-0.05
4921,0.075,-0.125,-0.025
4922,0.075,-0.125,0
4923,0.075,-0.125,0.025
4924,0.075,-0.125,0.05
4925,0.075,-0.125,0.075
4926,0.075,-0.125,0.1
4927,0.075,-0.125,0.125
4928,0.075,-0.125,0.15
4929,0.075,-0.125,0.175
4930,0.075,-0.125,0.2
4931,0.075,-0.125,0.225
4932,0.075,-0.125,0.25
4933,0.075,-0.125,0.275
4934,0.075,-0.125,0.3
4935,0.075,-0.1,-0.2
4936,0.075,-0.1,-0.175
4937,0.075,-0.1,-0.15
4938,0.075,-0.1,-0.125
4939,0.075,-0.1,-0.1
4940,0.075,-0.1,-0.075
4941,0.075,-0.1,-0.05
4942,0.075,-0.1,-0.025
4943,0.075,-0.1,0
4944,0.075,-0.1,0.025
4945,0.075,-0.1,0.05
4946,0.075,-0.1,0.075
4947,0.075,-0.1,0.1
4948,0.075,-0.1,0.125
4949,0.075,-0.1,0.15
4950,0.075,-0.1,0.175
4951,0.075,-0.1,0.2
4952,0.075,-0.1,0.225
4953,0.075,-0.1,0.25
4954,0.075,-0.1,0.275
4955,0.075,-0.1,0.3
4956,0.075,-0.075,-0.2
4957,0.075,-0.075,-0.175
4958,0.075,-0.075,-0.15
4959,0.075,-0.075,-0.125
4960,0.075,-0.075,-0.1
4961,0.075,-0.075,-0.075
4962,0.075,-0.075,-0.05
4963,0.075,-0.075,-0.025
4964,0.075,-0.075,0
4965,0.075,-0.075,0.025
4966,0.075,-0.075,0.05
4967,0.075,-0.075,0.075
4968,0.075,-0.075,0.1
4969,0.075,-0.075,0.125
4970,0.075,-0.075,0.15
4971,0.075,-0.075,0.175
4972,0.075,-0.075,0.2
4973,0.075,-0.075,0.225
4974,0.075,-0.075,0.25
4975,0.075,-0.075,0.275
4976,0.075,-0.075,0.3
4977,0.075,-0.05,-0.2
4978,0.075,-0.05,-0.175
4979,0.075,-0.05,-0.15
4980,0.075,-0.05,-0.125
4981,0.075,-0.05,-0.1
4982,0.075,-0.05,-0.075
4983,0.075,-0.05,-0.05
4984,0.075,-0.05,-0.025
4985,0.075,-0.05,0
4986,0.075,-0.05,0.025
4987,0.075,-0.05,0.05
4988,0.075,-0.05,0.075
4989,0.075,-0.05,0.1
4990,0.075,-0.05,0.125
4991,0.075,-0.05,0.15
4992,0.075,-0.05,0.175
4993,0.075,-0.05,0.2
4994,0.075,-0.05,0.225
4995,0.075,-0.05,0.25
4996,0.075,-0.05,0.275
4997,0.075,-0.05,0.3
4998,0.075,-0.025,-0.2
4999,0.075,-0.025,-0.175
5000,0.075,-0.025,-0.15
5001,0.075,-0.025,-0.125
5002,0.075,-0.025,-0.1
5003,0.075,-0.025,-0.075
5004,0.075,-0.025,-0.05
5005,0.075,-0.025,-0.025
5006,0.075,-0.025,0
5007,0.075,-0.025,0.025
5008,0.075,-0.025,0.05
5009,0.075,-0.025,0.075
5010,0.075,-0.025,0.1
5011,0.075,-0.025,0.125
5012,0.075,-0.025,0.15
5013,0.075,-0.025,0.175
5014,0.075,-0.025,0.2
5015,0.075,-0.025,0.225
5016,0.075,-0.025,0.25
5017,0.075,-0.025,0.275
5018,0.075,-0.025,0.3
5019,0.075,0,-0.2
5020,0.075,0,-0.175
5021,0.075,0,-0.15
5022,0.075,0,-0.125
5023,0.075,0,-0.1
5024,0.075,0,-0.075
5025,0.075,0,-0.05
5026,0.075,0,-0.025
5027,0.075,0,0
5028,0.075,0,0.025
5029,0.075,0,0.05
5030,0.075,0,0.075
5031,0.075,0,0.1
5032,0.075,0,0.125
5033,0.075,0,0.15
5034,0.075,0,0.175
5035,0.075,0,0.2
5036,0.075,0,0.225
5037,0.075,0,0.25
5038,0.075,0,0.275
5039,0.075,0,0.3
5040,0.075,0.025,-0.2
5041,0.075,0.025,-0.175
5042,0.075,0.025,-0.15
5043,0.075,0.025,-0.125
5044,0.075,0.025,-0.1
5045,0.075,0.025,-0.075
5046,0.075,0.025,-0.05
5047,0.075,0.025,-0.025
5048,0.075,0.025,0
5049,0.075,0.025,0.025
5050,0.075,0.025,0.05
5051,0.075,0.025,0.075
5052,0.075,0.025,0.1
5053,0.075,0.025,0.125
5054,0.075,0.025,0.15
5055,0.075,0.025,0.175
5056,0.075,0.025,0.2
5057,0.075,0.025,0.225
5058,0.075,0.025,0.25
5059,0.075,0.025,0.275
5060,0.075,0.025,0.3
5061,0.075,0.05,-0.2
5062,0.075,0.05,-0.175
5063,0.075,0.05,-0.15
5064,0.075,0.05,-0.125
5065,0.075,0.05,-0.1
5066,0.075,0.05,-0.075
5067,0.075,0.05,-0.05
5068,0.075,0.05,-0.025
5069,0.075,0.05,0
5070,0.075,0.05,0.025
5071,0.075,0.05,0.05
5072,0.075,0.05,0.075
5073,0.075,0.05,0.1
5074,0.075,0.05,0.125
5075,0.075,0.05,0.15
5076,0.075,0.05,0.175
5077,0.075,0.05,0.2
5078,0.075,0.05,0.225
5079,0.075,0.05,0.25
5080,0.075,0.05,0.275
5081,0.075,0.05,0.3
5082,0.075,0.075,-0.2
5083,0.075,0.075,-0.175
5084,0.075,0.075,-0.15
5085,0.075,0.075,-0.125
5086,0.075,0.075,-0.1
5087,0.075,0.075,-0.075
5088,0.075,0.075,-0.05
5089,0.075,0.075,-0.025
5090,0.075,0.075,0
5091,0.075,0.075,0.025
5092,0.075,0.075,0.05
5093,0.075,0.075,0.075
5094,0.075,0.075,0.1
5095,0.075,0.075,0.125
5096,0.075,0.075,0.15
5097,0.075,0.075,0.175
5098,0.075,0.075,0.2
5099,0.075,0.075,0.225
5100,0.075,0.075,0.25
5101,0.075,0.075,0.275
5102,0.075,0.075,0.3
5103,0.075,0.1,-0.2
5104,0.075,0.1,-0.175
5105,0.075,0.1,-0.15
5106,0.075,0.1,-0.125
5107,0.075,0.1,-0.1
5108,0.075,0.1,-0.075
5109,0.075,0.1,-0.05
5110,0.075,0.1,-0.025
5111,0.075,0.1,0
5112,0.075,0.1,0.025
5113,0.075,0.1,0.05
5114,0.075,0.1,0.075
5115,0.075,0.1,0.1
5116,0.075,0.1,0.125
5117,0.075,0.1,0.15
5118,0.075,0.1,0.175
5119,0.075,0.1,0.2
5120,0.075,0.1,0.225
5121,0.075,0.1,0.25
5122,0.075,0.1,0.275
5123,0.075,0.1,0.3
5124,0.075,0.125,-0.2
5125,0.075,0.125,-0.175
5126,0.075,0.125,-0.15
5127,0.075,0.125,-0.125
5128,0.075,0.125,-0.1
5129,0.075,0.125,-0.075
5130,0.075,0.125,-0.05
5131,0.075,0.125,-0.025
5132,0.075,0.125,0
5133,0.075,0.125,0.025
5134,0.075,0.125,0.05
5135,0.075,0.125,0.075
5136,0.075,0.125,0.1
5137,0.075,0.125,0.125
5138,0.075,0.125,0.15
5139,0.075,0.125,0.175
5140,0.075,0.125,0.2
5141,0.075,0.125,0.225
5142,0.075,0.125,0.25
5143,0.075,0.125,0.275
5144,0.075,0.125,0.3
5145,0.075,0.15,-0.2
5146,0.075,0.15,-0.175
5147,0.075,0.15,-0.15
5148,0.075,0.15,-0.125
5149,0.075,0.15,-0.1
5150,0.075,0.15,-0.075
5151,0.075,0.15,-0.05
5152,0.075,0.15,-0.025
5153,0.075,0.15,0
5154,0.075,0.15,0.025
5155,0.075,0.15,0.05
5156,0.075,0.15,0.075
5157,0.075,0.15,0.1
5158,0.075,0.15,0.125
5159,0.075,0.15,0.15
5160,0.075,0.15,0.175
5161,0.075,0.15,0.2
5162,0.075,0.15,0.225
5163,0.075,0.15,0.25
5164,0.075,0.15,0.275
5165,0.075,0.15,0.3
5166,0.075,0.175,-0.2
5167,0.075,0.175,-0.175
5168,0.075,0.175,-0.15
5169,0.075,0.175,-0.125
5170,0.075,0.175,-0.1
5171,0.075,0.175,-0.075
5172,0.075,0.175,-0.05
5173,0.075,0.175,-0.025
5174,0.075,0.175,0
5175,0.075,0.175,0.025
5176,0.075,0.175,0.05
5177,0.075,0.175,0.075
5178,0.075,0.175,0.1
5179,0.075,0.175,0.125
5180,0.075,0.175,0.15
5181,0.075,0.175,0.175
5182,0.075,0.175,0.2
5183,0.075,0.175,0.225
5184,0.075,0.175,0.25
5185,0.075,0.175,0.275
5186,0.075,0.175,0.3
5187,0.075,0.2,-0.2
5188,0.075,0.2,-0.175
5189,0.075,0.2,-0.15
5190,0.075,0.2,-0.125
5191,0.075,0.2,-0.1
5192,0.075,0.2,-0.075
5193,0.075,0.2,-0.05
5194,0.075,0.2,-0.025
5195,0.075,0.2,0
5196,0.075,0.2,0.025
5197,0.075,0.2,0.05
5198,0.075,0.2,0.075
5199,0.075,0.2,0.1
5200,0.075,0.2,0.125
5201,0.075,0.2,0.15
5202,0.075,0.2,0.175
5203,0.075,0.2,0.2
5204,0.075,0.2,0.225
5205,0.075,0.2,0.25
5206,0.075,0.2,0.275
5207,0.075,0.2,0.3
5208,0.075,0.225,-0.2
5209,0.075,0.225,-0.175
5210,0.075,0.225,-0.15
5211,0.075,0.225,-0.125
5212,0.075,0.225,-0.1
5213,0.075,0.225,-0.075
5214,0.075,0.225,-0.05
5215,0.075,0.225,-0.025
5216,0.075,0.225,0
5217,0.075,0.225,0.025
5218,0.075,0.225,0.05
5219,0.075,0.225,0.075
5220,0.075,0.225,0.1
5221,0.075,0.225,0.125
5222,0.075,0.225,0.15
5223,0.075,0.225,0.175
5224,0.075,0.225,0.2
5225,0.075,0.225,0.225
5226,0.075,0.225,0.25
5227,0.075,0.225,0.275
5228,0.075,0.225,0.3
5229,0.075,0.25,-0.2
5230,0.075,0.25,-0.175
5231,0.075,0.25,-0.15
5232,0.075,0.25,-0.125
5233,0.075,0.25,-0.1
5234,0.075,0.25,-0.075
5235,0.075,0.25,-0.05
5236,0.075,0.25,-0.025
5237,0.075,0.25,0
5238,0.075,0.25,0.025
5239,0.075,0.25,0.05
5240,0.075,0.25,0.075
5241,0.075,0.25,0.1
5242,0.075,0.25,0.125
5243,0.075,0.25,0.15
5244,0.075,0.25,0.175
5245,0.075,0.25,0.2
5246,0.075,0.25,0.225
5247,0.075,0.25,0.25
5248,0.075,0.25,0.275
5249,0.075,0.25,0.3
5250,0.075,0.275,-0.2
5251,0.075,0.275,-0.175
5252,0.075,0.275,-0.15
5253,0.075,0.275,-0.125
5254,0.075,0.275,-0.1
5255,0.075,0.275,-0.075
5256,0.075,0.275,-0.05
5257,0.075,0.275,-0.025
5258,0.075,0.275,0
5259,0.075,0.275,0.025
5260,0.075,0.275,0.05
5261,0.075,0.275,0.075
5262,0.075,0.275,0.1
5263,0.075,0.275,0.125
5264,0.075,0.275,0.15
5265,0.075,0.275,0.175
5266,0.075,0.275,0.2
5267,0.075,0.275,0.225
5268,0.075,0.275,0.25
5269,0.075,0.275,0.275
5270,0.075,0.275,0.3
5271,0.075,0.3,-0.2
5272,0.075,0.3,-0.175
5273,0.075,0.3,-0.15
5274,0.075,0.3,-0.125
5275,0.075,0.3,-0.1
5276,0.075,0.3,-0.075
5277,0.075,0.3,-0.05
5278,0.075,0.3,-0.025
5279,0.075,0.3,0
5280,0.075,0.3,0.025
5281,0.075,0.3,0.05
5282,0.075,0.3,0.075
5283,0.075,0.3,0.1
5284,0.075,0.3,0.125
5285,0.075,0.3,0.15
5286,0.075,0.3,0.175
5287,0.075,0.3,0.2
5288,0.075,0.3,0.225
5289,0.075,0.3,0.25
5290,0.075,0.3,0.275
5291,0.075,0.3,0.3
5292,0.1,-0.2,-0.2
5293,0.1,-0.2,-0.175
5294,0.1,-0.2,-0.15
5295,0.1,-0.2,-0.125
5296,0.1,-0.2,-0.1
5297,0.1,-0.2,-0.075
5298,0.1,-0.2,-0.05
5299,0.1,-0.2,-0.025
5300,0.1,-0.2,0
5301,0.1,-0.2,0.025
5302,0.1,-0.2,0.05
5303,0.1,-0.2,0.075
5304,0.1,-0.2,0.1
5305,0.1,-0.2,0.125
5306,0.1,-0.2,0.15
5307,0.1,-0.2,0.175
5308,0.1,-0.2,0.2
5309,0.1,-0.2,0.225
5310,0.1,-0.2,0.25
5311,0.1,-0.2,0.275
5312,0.1,-0.2,0.3
5313,0.1,-0.175,-0.2
5314,0.1,-0.175,-0.175
5315,0.1,-0.175,-0.15
5316,0.1,-0.175,-0.125
5317,0.1,-0.175,-0.1
5318,0.1,-0.175,-0.075
5319,0.1,-0.175,-0.05
5320,0.1,-0.175,-0.025
5321,0.1,-0.175,0
5322,0.1,-0.175,0.025
5323,0.1,-0.175,0.05
5324,0.1,-0.175,0.075
5325,0.1,-0.175,0.1
5326,0.1,-0.175,0.125
5327,0.1,-0.175,0.15
5328,0.1,-0.175,0.175
5329,0.1,-0.175,0.2
5330,0.1,-0.175,0.225
5331,0.1,-0.175,0.25
5332,0.1,-0.175,0.275
5333,0.1,-0.175,0.3
5334,0.1,-0.15,-0.2
5335,0.1,-0.15,-0.175
5336,0.1,-0.15,-0.15
5337,0.1,-0.15,-0.125
5338,0.1,-0.15,-0.1
5339,0.1,-0.15,-0.075
5340,0.1,-0.15,-0.05
5341,0.1,-0.15,-0.025
5342,0.1,-0.15,0
5343,0.1,-0.15,0.025
5344,0.1,-0.15,0.05
5345,0.1,-0.15,0.075
5346,0.1,-0.15,0.1
5347,0.1,-0.15,0.125
5348,0.1,-0.15,0.15
5349,0.1,-0.15,0.175
5350,0.1,-0.15,0.2
5351,0.1,-0.15,0.225
5352,0.1,-0.15,0.25
5353,0.1,-0.15,0.275
5354,0.1,-0.15,0.3
5355,0.1,-0.125,-0.2
5356,0.1,-0.125,-0.175
5357,0.1,-0.125,-0.15
5358,0.1,-0.125,-0.125
5359,0.1,-0.125,-0.1
5360,0.1,-0.125,-0.075
5361,0.1,-0.125,-0.05
5362,0.1,-0.125,-0.025
5363,0.1,-0.125,0
5364,0.1,-0.125,0.025
5365,0.1,-0.125,0.05
5366,0.1,-0.125,0.075
5367,0.1,-0.125,0.1
5368,0.1,-0.125,0.125
5369,0.1,-0.125,0.15
5370,0.1,-0.125,0.175
5371,0.1,-0.125,0.2
5372,0.1,-0.125,0.225
5373,0.1,-0.125,0.25
5374,0.1,-0.125,0.275
5375,0.1,-0.125,0.3
5376,0.1,-0.1,-0.2
5377,0.1,-0.1,-0.175
5378,0.1,-0.1,-0.15
5379,0.1,-0.1,-0.125
5380,0.1,-0.1,-0.1
5381,0.1,-0.1,-0.075
5382,0.1,-0.1,-0.05
5383,0.1,-0.1,-0.025
5384,0.1,-0.1,0
5385,0.1,-0.1,0.025
5386,0.1,-0.1,0.05
5387,0.1,-0.1,0.075
5388,0.1,-0.1,0.1
5389,0.1,-0.1,0.125
5390,0.1,-0.1,0.15
5391,0.1,-0.1,0.175
5392,0.1,-0.1,0.2
5393,0.1,-0.1,0.225
5394,0.1,-0.1,0.25
5395,0.1,-0.1,0.275
5396,0.1,-0.1,0.3
5397,0.1,-0.075,-0.2
5398,0.1,-0.075,-0.175
5399,0.1,-0.075,-0.15
5400,0.1,-0.075,-0.125
5401,0.1,-0.075,-0.1
5402,0.1,-0.075,-0.075
5403,0.1,-0.075,-0.05
5404,0.1,-0.075,-0.025
5405,0.1,-0.075,0
5406,0.1,-0.075,0.025
5407,0.1,-0.075,0.05
5408,0.1,-0.075,0.075
5409,0.1,-0.075,0.1
5410,0.1,-0.075,0.125
5411,0.1,-0.075,0.15
5412,0.1,-0.075,0.175
5413,0.1,-0.075,0.2
5414,0.1,-0.075,0.225
5415,0.1,-0.075,0.25
5416,0.1,-0.075,0.275
5417,0.1,-0.075,0.3
5418,0.1,-0.05,-0.2
5419,0.1,-0.05,-0.175
5420,0.1,-0.05,-0.15
5421,0.1,-0.05,-0.125
5422,0.1,-0.05,-0.1
5423,0.1,-0.05,-0.075
5424,0.1,-0.05,-0.05
5425,0.1,-0.05,-0.025
5426,0.1,-0.05,0
5427,0.1,-0.05,0.025
5428,0.1,-0.05,0.05
5429,0.1,-0.05,0.075
5430,0.1,-0.05,0.1
5431,0.1,-0.05,0.125
5432,0.1,-0.05,0.15
5433,0.1,-0.05,0.175
5434,0.1,-0.05,0.2
5435,0.1,-0.05,0.225
5436,0.1,-0.05,0.25
5437,0.1,-0.05,0.275
5438,0.1,-0.05,0.3
5439,0.1,-0.025,-0.2
5440,0.1,-0.025,-0.175
5441,0.1,-0.025,-0.15
5442,0.1,-0.025,-0.125
5443,0.1,-0.025,-0.1
5444,0.1,-0.025,-0.075
5445,0.1,-0.025,-0.05
5446,0.1,-0.025,-0.025
5447,0.1,-0.025,0
5448,0.1,-0.025,0.025
5449,0.1,-0.025,0.05
5450,0.1,-0.025,0.075
5451,0.1,-0.025,0.1
5452,0.1,-0.025,0.125
5453,0.1,-0.025,0.15
5454,0.1,-0.025,0.175
5455,0.1,-0.025,0.2
5456,0.1,-0.025,0.225
5457,0.1,-0.025,0.25
5458,0.1,-0.025,0.275
5459,0.1,-0.025,0.3
5460,0.1,0,-0.2
5461,0.1,0,-0.175
5462,0.1,0,-0.15
5463,0.1,0,-0.125
5464,0.1,0,-0.1
5465,0.1,0,-0.075
5466,0.1,0,-0.05
5467,0.1,0,-0.025
5468,0.1,0,0
5469,0.1,0,0.025
5470,0.1,0,0.05
5471,0.1,0,0.075
5472,0.1,0,0.1
5473,0.1,0,0.125
5474,0.1,0,0.15
5475,0.1,0,0.175
5476,0.1,0,0.2
5477,0.1,0,0.225
5478,0.1,0,0.25
5479,0.1,0,0.275
5480,0.1,0,0.3
5481,0.1,0.025,-0.2
5482,0.1,0.025,-0.175
5483,0.1,0.025,-0.15
5484,0.1,0.025,-0.125
5485,0.1,0.025,-0.1
5486,0.1,0.025,-0.075
5487,0.1,0.025,-0.05
5488,0.1,0.025,-0.025
5489,0.1,0.025,0
